sample,unit,fq1,fq2,reference
MMETSP1309,SRR1300494,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/004/SRR1300494/SRR1300494_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/004/SRR1300494/SRR1300494_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1309.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1310,SRR1300360,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/000/SRR1300360/SRR1300360_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/000/SRR1300360/SRR1300360_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1310.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1311,SRR1300495,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/005/SRR1300495/SRR1300495_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/005/SRR1300495/SRR1300495_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1311.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1312,SRR1300496,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/006/SRR1300496/SRR1300496_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/006/SRR1300496/SRR1300496_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1312.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1315,SRR1300361,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/001/SRR1300361/SRR1300361_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/001/SRR1300361/SRR1300361_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1315.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1316,SRR1300362,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/002/SRR1300362/SRR1300362_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/002/SRR1300362/SRR1300362_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1316.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1317,SRR1300374,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/004/SRR1300374/SRR1300374_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/004/SRR1300374/SRR1300374_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1317.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1318,SRR1300497,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/007/SRR1300497/SRR1300497_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/007/SRR1300497/SRR1300497_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1318.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1319,SRR1300363,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/003/SRR1300363/SRR1300363_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/003/SRR1300363/SRR1300363_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1319.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1320,SRR1300498,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/008/SRR1300498/SRR1300498_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/008/SRR1300498/SRR1300498_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1320.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1321,SRR1300364,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/004/SRR1300364/SRR1300364_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/004/SRR1300364/SRR1300364_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1321.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1322,SRR1300446,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/006/SRR1300446/SRR1300446_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/006/SRR1300446/SRR1300446_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1322.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1323,SRR1300365,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/005/SRR1300365/SRR1300365_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/005/SRR1300365/SRR1300365_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1323.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1324,SRR1300366,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/006/SRR1300366/SRR1300366_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/006/SRR1300366/SRR1300366_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1324.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1326,SRR1300504,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/004/SRR1300504/SRR1300504_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/004/SRR1300504/SRR1300504_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1326.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1327,SRR1300367,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/007/SRR1300367/SRR1300367_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/007/SRR1300367/SRR1300367_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1327.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1328,SRR1300368,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/008/SRR1300368/SRR1300368_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/008/SRR1300368/SRR1300368_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1328.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1329,SRR1300369,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/009/SRR1300369/SRR1300369_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/009/SRR1300369/SRR1300369_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1329.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1330,SRR1300389,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/009/SRR1300389/SRR1300389_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/009/SRR1300389/SRR1300389_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1330.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1333,SRR1300370,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/000/SRR1300370/SRR1300370_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/000/SRR1300370/SRR1300370_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1333.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1334,SRR1300371,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/001/SRR1300371/SRR1300371_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/001/SRR1300371/SRR1300371_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1334.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1335,SRR1300372,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/002/SRR1300372/SRR1300372_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/002/SRR1300372/SRR1300372_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1335.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1336,SRR1300373,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/003/SRR1300373/SRR1300373_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/003/SRR1300373/SRR1300373_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1336.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1338,SRR1300503,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/003/SRR1300503/SRR1300503_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/003/SRR1300503/SRR1300503_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1338.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1339,SRR1300377,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/007/SRR1300377/SRR1300377_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/007/SRR1300377/SRR1300377_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1339.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1344,SRR1294437,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR129/007/SRR1294437/SRR1294437_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR129/007/SRR1294437/SRR1294437_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1344.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1345,SRR1300445,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/005/SRR1300445/SRR1300445_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/005/SRR1300445/SRR1300445_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1345.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1347,SRR1300413,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/003/SRR1300413/SRR1300413_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/003/SRR1300413/SRR1300413_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1347.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1348,SRR1300401,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/001/SRR1300401/SRR1300401_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/001/SRR1300401/SRR1300401_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1348.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1349,SRR1300414,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/004/SRR1300414/SRR1300414_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/004/SRR1300414/SRR1300414_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1349.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1352,SRR1300408,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/008/SRR1300408/SRR1300408_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/008/SRR1300408/SRR1300408_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1352.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1353,SRR1300443,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/003/SRR1300443/SRR1300443_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/003/SRR1300443/SRR1300443_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1353.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1354,SRR1300444,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/004/SRR1300444/SRR1300444_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/004/SRR1300444/SRR1300444_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1354.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1355,SRR1300402,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/002/SRR1300402/SRR1300402_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/002/SRR1300402/SRR1300402_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1355.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1356,SRR1300403,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/003/SRR1300403/SRR1300403_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/003/SRR1300403/SRR1300403_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1356.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1357,SRR1300404,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/004/SRR1300404/SRR1300404_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/004/SRR1300404/SRR1300404_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1357.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1358,SRR1300405,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/005/SRR1300405/SRR1300405_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/005/SRR1300405/SRR1300405_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1358.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1359,SRR1300406,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/006/SRR1300406/SRR1300406_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/006/SRR1300406/SRR1300406_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1359.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1360,SRR1300448,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/008/SRR1300448/SRR1300448_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/008/SRR1300448/SRR1300448_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1360.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1361,SRR1300449,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/009/SRR1300449/SRR1300449_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/009/SRR1300449/SRR1300449_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1361.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1362,SRR1300450,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/000/SRR1300450/SRR1300450_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/000/SRR1300450/SRR1300450_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1362.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1363,SRR1300424,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/004/SRR1300424/SRR1300424_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/004/SRR1300424/SRR1300424_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1363.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1364,SRR1300425,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/005/SRR1300425/SRR1300425_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/005/SRR1300425/SRR1300425_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1364.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1365,SRR1300426,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/006/SRR1300426/SRR1300426_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/006/SRR1300426/SRR1300426_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1365.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1366,SRR1300427,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/007/SRR1300427/SRR1300427_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/007/SRR1300427/SRR1300427_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1366.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1367,SRR1300430,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/000/SRR1300430/SRR1300430_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/000/SRR1300430/SRR1300430_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1367.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1369,SRR1300431,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/001/SRR1300431/SRR1300431_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/001/SRR1300431/SRR1300431_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1369.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1370,SRR1300470,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/000/SRR1300470/SRR1300470_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/000/SRR1300470/SRR1300470_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1370.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1371,SRR1300471,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/001/SRR1300471/SRR1300471_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/001/SRR1300471/SRR1300471_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1371.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1374,SRR1300432,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/002/SRR1300432/SRR1300432_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/002/SRR1300432/SRR1300432_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1374.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1377,SRR1300433,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/003/SRR1300433/SRR1300433_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/003/SRR1300433/SRR1300433_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1377.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1380,SRR1300459,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/009/SRR1300459/SRR1300459_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/009/SRR1300459/SRR1300459_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1380.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1381,SRR1300299,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/009/SRR1300299/SRR1300299_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/009/SRR1300299/SRR1300299_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1381.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1384,SRR1300434,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/004/SRR1300434/SRR1300434_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/004/SRR1300434/SRR1300434_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1384.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1385,SRR1300475,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/005/SRR1300475/SRR1300475_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/005/SRR1300475/SRR1300475_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1385.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1386,SRR1300437,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/007/SRR1300437/SRR1300437_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/007/SRR1300437/SRR1300437_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1386.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1387,SRR1300438,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/008/SRR1300438/SRR1300438_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/008/SRR1300438/SRR1300438_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1387.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1388,SRR1300439,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/009/SRR1300439/SRR1300439_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/009/SRR1300439/SRR1300439_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1388.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1389,SRR1300440,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/000/SRR1300440/SRR1300440_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/000/SRR1300440/SRR1300440_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1389.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1390,SRR1300441,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/001/SRR1300441/SRR1300441_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/001/SRR1300441/SRR1300441_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1390.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1391,SRR1294458,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR129/008/SRR1294458/SRR1294458_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR129/008/SRR1294458/SRR1294458_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1391.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1392,SRR1294459,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR129/009/SRR1294459/SRR1294459_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR129/009/SRR1294459/SRR1294459_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1392.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1393,SRR1300442,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/002/SRR1300442/SRR1300442_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/002/SRR1300442/SRR1300442_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1393.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1394,SRR1300451,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/001/SRR1300451/SRR1300451_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/001/SRR1300451/SRR1300451_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1394.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1395,SRR1294460,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR129/000/SRR1294460/SRR1294460_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR129/000/SRR1294460/SRR1294460_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1395.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1396,SRR1300460,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/000/SRR1300460/SRR1300460_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/000/SRR1300460/SRR1300460_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1396.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1397,SRR1300461,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/001/SRR1300461/SRR1300461_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/001/SRR1300461/SRR1300461_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1397.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1399,SRR1300453,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/003/SRR1300453/SRR1300453_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/003/SRR1300453/SRR1300453_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1399.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1400,SRR1300454,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/004/SRR1300454/SRR1300454_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/004/SRR1300454/SRR1300454_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1400.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1401,SRR1300455,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/005/SRR1300455/SRR1300455_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/005/SRR1300455/SRR1300455_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1401.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1402,SRR1300456,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/006/SRR1300456/SRR1300456_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/006/SRR1300456/SRR1300456_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1402.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1403,SRR1300457,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/007/SRR1300457/SRR1300457_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/007/SRR1300457/SRR1300457_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1403.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1404,SRR1300458,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/008/SRR1300458/SRR1300458_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/008/SRR1300458/SRR1300458_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1404.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1405,SRR1300476,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/006/SRR1300476/SRR1300476_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/006/SRR1300476/SRR1300476_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1405.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1406,SRR1300477,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/007/SRR1300477/SRR1300477_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/007/SRR1300477/SRR1300477_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1406.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
